"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"chohara","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1244","B0926K4YL3","B08TBZGVZJ","8.89","0.00","0.00","0.00","35.60","0.00","7days"
"dry fruits dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1250","B0758JN85Y","B077FXXBM6","17.68","25.12","19.47","36.90","24.97","0.00","7days"
"dry khajoor","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1252","B075X38QVC","B0758JN85Y","8.28","36.25","23.98","121.12","26.28","0.00","7days"
"dry khajur","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1257","B075X38QVC","B0758JN85Y","8.56","32.66","21.96","0.00","30.24","0.00","7days"
"date powder for baby","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1269","B09XDKBHMH","B0956NRMWB","0.52","0.56","0.45","0.00","6.48","0.00","7days"
"kimiya dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1284","B072MSCP5N","B0191AT0UA","0.49","2.69","4.36","0.00","16.40","0.00","7days"
"organic dates fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1293","B08Q8MZMRX","B099WFJZR1","0.45","23.08","17.22","0.00","9.71","0.00","7days"
"flyberry","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1300","B07TM52D74","B0191AT0UA","0.48","0.00","0.00","0.00","10.54","0.00","7days"
"dry dates 1kg pack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1305","B075X38QVC","B0B2DMPSB2","8.39","4.26","7.11","0.00","30.14","0.00","7days"
"omani dates 500 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1316","B09S9SWG9R","B077FXXBM6","10.06","40.77","28.09","10.18","21.04","0.00","7days"
"250","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1324","B07V3JH43F","B09XX93PR8","7.89","15.44","13.47","0.00","32.69","0.00","7days"
"zahidi dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1345","B09RTGW7R3","B084885G2J","1.71","38.38","30.05","34.03","15.99","0.00","7days"
"carnival dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1346","B0BN1F4BW9","B0B497NF96","0.67","0.00","0.00","0.00","12.71","0.00","7days"
"khajur dry fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1358","B09FKJ499N","B0BH35WPYG","10.20","7.02","7.92","0.00","33.33","0.00","7days"
"barari dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1376","B07NCGM3M6","B0191AT0UA","3.65","2.38","2.41","0.00","24.56","0.00","7days"
"dates 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1386","B075X38QVC","B084885G2J","1.57","19.47","14.00","39.18","17.96","0.00","7days"
"solimo dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1390","B085NTZMVR","B085NTZMVR","3.88","6.27","6.93","0.00","8.15","0.00","7days"
"ajfan dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1413","B097PHXZ1G","B099WFJZR1","0.55","4.96","5.18","0.00","12.27","0.00","7days"
"wet dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1418","B09JZ2QXJ1","B0758JN85Y","6.44","28.13","22.47","109.80","16.01","0.00","7days"
"best dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1444","B0BNQHLCX3","B0758JN85Y","7.02","1.47","1.56","0.00","10.03","0.00","7days"
"fresh dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1459","B0758J61YD","B085NTZMVR","12.21","19.01","19.67","0.00","14.29","0.00","7days"
"omara dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1463","B0BGBTTLLQ","B0B49C4XCG","0.12","0.00","0.00","0.00","5.60","0.00","7days"
"amazon uae","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1470","B07R36WRGV","B08J7ZMM1L","0.09","1.03","1.14","0.00","18.97","0.00","7days"
"dates seed powder","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1486","B07YHLXZXR","B08GJ611GF","4.90","4.84","4.63","0.00","23.01","0.00","7days"
"dates without seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1510","B0B7QZ3711","B084885G2J","2.43","20.71","17.05","27.70","11.19","0.00","7days"
